tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
541,8/29/2015 16:11:30,8/29/2015 16:20:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,332,Cherry St,40.71219906,-73.97948148,15075,Subscriber,1960.0,2
185,8/29/2015 16:26:53,8/29/2015 16:29:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,445,E 10 St & Avenue A,40.72740794,-73.98142006,15561,Customer,,0
1657,8/29/2015 16:34:02,8/29/2015 17:01:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,24118,Subscriber,1976.0,1
1007,8/29/2015 16:34:09,8/29/2015 16:50:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,328,Watts St & Greenwich St,40.72405549,-74.00965965,17425,Subscriber,1975.0,2
904,8/29/2015 16:37:30,8/29/2015 16:52:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,23278,Customer,,0
1433,8/29/2015 16:44:57,8/29/2015 17:08:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,510,W 51 St & 6 Ave,40.7606597,-73.98042047,23378,Subscriber,1980.0,1
1411,8/29/2015 16:45:21,8/29/2015 17:08:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,510,W 51 St & 6 Ave,40.7606597,-73.98042047,23151,Customer,,0
969,8/29/2015 16:54:17,8/29/2015 17:10:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,3077,Stagg St & Union Ave,40.70877084,-73.95095259,23751,Subscriber,1986.0,1
646,8/29/2015 17:04:11,8/29/2015 17:14:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,23143,Subscriber,1989.0,2
166,8/29/2015 17:04:33,8/29/2015 17:07:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,21188,Customer,,0
1579,8/29/2015 17:05:48,8/29/2015 17:32:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,509,9 Ave & W 22 St,40.7454973,-74.00197139,20762,Customer,,0
1584,8/29/2015 17:05:53,8/29/2015 17:32:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,509,9 Ave & W 22 St,40.7454973,-74.00197139,23266,Customer,,0
829,8/29/2015 17:09:14,8/29/2015 17:23:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18839,Subscriber,1962.0,1
337,8/29/2015 17:18:03,8/29/2015 17:23:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,19240,Subscriber,1992.0,1
100,8/29/2015 17:18:55,8/29/2015 17:20:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,22610,Subscriber,1989.0,1
1842,8/29/2015 17:27:22,8/29/2015 17:58:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,217,Old Fulton St,40.70277159,-73.99383605,16380,Subscriber,1980.0,2
1821,8/29/2015 17:27:22,8/29/2015 17:57:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,217,Old Fulton St,40.70277159,-73.99383605,17886,Subscriber,1981.0,1
898,8/29/2015 17:34:07,8/29/2015 17:49:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,453,W 22 St & 8 Ave,40.74475148,-73.99915362,22715,Subscriber,1986.0,1
179,8/29/2015 17:37:09,8/29/2015 17:40:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,24066,Subscriber,1956.0,1
1195,8/29/2015 17:45:50,8/29/2015 18:05:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,379,W 31 St & 7 Ave,40.749156,-73.9916,23849,Subscriber,1988.0,1
1176,8/29/2015 17:48:06,8/29/2015 18:07:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,22610,Subscriber,1976.0,1
1262,8/29/2015 17:48:31,8/29/2015 18:09:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,23272,Subscriber,1971.0,1
1448,8/29/2015 17:49:17,8/29/2015 18:13:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,423,W 54 St & 9 Ave,40.76584941,-73.98690506,23547,Subscriber,1986.0,1
251,8/29/2015 17:53:54,8/29/2015 17:58:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,23237,Subscriber,1991.0,1
1561,8/29/2015 18:02:42,8/29/2015 18:28:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,516,E 47 St & 1 Ave,40.75206862,-73.96784384,17454,Subscriber,1989.0,1
444,8/29/2015 18:12:46,8/29/2015 18:20:10,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,23441,Subscriber,1973.0,1
774,8/29/2015 18:13:15,8/29/2015 18:26:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,24189,Subscriber,1984.0,1
521,8/29/2015 18:22:02,8/29/2015 18:30:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,19864,Subscriber,1985.0,1
369,8/29/2015 18:47:24,8/29/2015 18:53:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,20086,Subscriber,1990.0,2
225,8/29/2015 18:58:04,8/29/2015 19:01:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,22577,Subscriber,1975.0,1
501,8/29/2015 19:06:09,8/29/2015 19:14:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,22532,Subscriber,1997.0,2
472,8/29/2015 19:06:16,8/29/2015 19:14:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,22040,Subscriber,1969.0,1
688,8/29/2015 19:25:21,8/29/2015 19:36:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,22458,Subscriber,1989.0,2
169,8/29/2015 19:27:45,8/29/2015 19:30:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,22623,Subscriber,1990.0,2
2329,8/29/2015 19:29:59,8/29/2015 20:08:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,328,Watts St & Greenwich St,40.72405549,-74.00965965,23711,Subscriber,1970.0,1
2038,8/29/2015 19:40:21,8/29/2015 20:14:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,16666,Subscriber,1986.0,1
622,8/29/2015 19:40:53,8/29/2015 19:51:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,23149,Customer,,0
1128,8/29/2015 20:00:30,8/29/2015 20:19:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18940,Subscriber,1971.0,1
650,8/29/2015 20:03:45,8/29/2015 20:14:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,22995,Subscriber,1981.0,2
885,8/29/2015 20:10:00,8/29/2015 20:24:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,247,Perry St & Bleecker St,40.73535398,-74.00483091,21116,Customer,,0
2941,8/29/2015 20:27:44,8/29/2015 21:16:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,22441,Subscriber,1967.0,1
274,8/29/2015 20:42:54,8/29/2015 20:47:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21273,Subscriber,1984.0,1
1170,8/29/2015 20:51:33,8/29/2015 21:11:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,23093,Subscriber,1987.0,2
1154,8/29/2015 20:51:33,8/29/2015 21:10:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,23441,Subscriber,1984.0,2
737,8/29/2015 21:00:00,8/29/2015 21:12:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,263,Elizabeth St & Hester St,40.717290000000006,-73.996375,22678,Subscriber,1993.0,1
691,8/29/2015 21:40:19,8/29/2015 21:51:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,504,1 Ave & E 15 St,40.73221853,-73.98165557,23782,Customer,,0
261,8/29/2015 21:47:25,8/29/2015 21:51:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,23016,Subscriber,1991.0,1
1538,8/29/2015 21:54:28,8/29/2015 22:20:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,19244,Customer,,0
246,8/29/2015 21:58:43,8/29/2015 22:02:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,23375,Customer,,0
887,8/29/2015 22:51:59,8/29/2015 23:06:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,453,W 22 St & 8 Ave,40.74475148,-73.99915362,22724,Subscriber,1988.0,1
1221,8/29/2015 23:11:13,8/29/2015 23:31:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,2022,E 60 St & York Ave,40.759107,-73.959223,23914,Subscriber,1987.0,2
613,8/29/2015 23:36:23,8/29/2015 23:46:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,22541,Subscriber,1976.0,1
481,8/30/2015 00:18:29,8/30/2015 00:26:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,23718,Subscriber,1976.0,2
774,8/30/2015 01:04:28,8/30/2015 01:17:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,223,W 13 St & 7 Ave,40.73781509,-73.99994661,23861,Subscriber,1985.0,1
404,8/30/2015 01:15:41,8/30/2015 01:22:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14936,Subscriber,1976.0,1
848,8/30/2015 04:51:09,8/30/2015 05:05:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,22639,Subscriber,1992.0,1
549,8/30/2015 06:41:02,8/30/2015 06:50:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,21796,Subscriber,1960.0,1
619,8/30/2015 08:32:59,8/30/2015 08:43:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,536,1 Ave & E 30 St,40.74144387,-73.97536082,23407,Subscriber,1974.0,2
593,8/30/2015 08:36:39,8/30/2015 08:46:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,16038,Customer,,0
1123,8/30/2015 08:43:12,8/30/2015 09:01:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,404,9 Ave & W 14 St,40.7405826,-74.00550867,16875,Subscriber,1970.0,1
551,8/30/2015 08:45:33,8/30/2015 08:54:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,17835,Subscriber,1986.0,1
1094,8/30/2015 09:02:12,8/30/2015 09:20:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,486,Broadway & W 29 St,40.7462009,-73.98855723,22356,Subscriber,1988.0,2
486,8/30/2015 09:07:36,8/30/2015 09:15:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,345,W 13 St & 6 Ave,40.73649403,-73.99704374,23289,Subscriber,1986.0,1
657,8/30/2015 09:25:29,8/30/2015 09:36:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,79,Franklin St & W Broadway,40.71911552,-74.00666661,23718,Subscriber,1983.0,1
299,8/30/2015 09:36:25,8/30/2015 09:41:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,411,E 6 St & Avenue D,40.72228087,-73.97668709,20974,Subscriber,1978.0,2
1706,8/30/2015 09:51:26,8/30/2015 10:19:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,22452,Subscriber,1959.0,2
1114,8/30/2015 09:58:05,8/30/2015 10:16:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,517,Pershing Square South,40.751581,-73.97791,19591,Subscriber,1986.0,2
421,8/30/2015 10:00:30,8/30/2015 10:07:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18769,Subscriber,1987.0,1
352,8/30/2015 10:01:49,8/30/2015 10:07:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,23336,Subscriber,1982.0,1
354,8/30/2015 10:01:49,8/30/2015 10:07:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,22270,Subscriber,1981.0,1
659,8/30/2015 10:02:39,8/30/2015 10:13:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,17999,Subscriber,1971.0,1
647,8/30/2015 10:02:52,8/30/2015 10:13:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,16322,Subscriber,1972.0,1
957,8/30/2015 10:08:53,8/30/2015 10:24:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20269,Subscriber,1956.0,1
1050,8/30/2015 10:10:56,8/30/2015 10:28:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,546,E 30 St & Park Ave S,40.74444921,-73.98303529,19861,Subscriber,1986.0,1
1368,8/30/2015 10:13:37,8/30/2015 10:36:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,20505,Subscriber,1977.0,2
1555,8/30/2015 10:25:38,8/30/2015 10:51:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15705,Customer,,0
2105,8/30/2015 10:29:40,8/30/2015 11:04:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,417,Barclay St & Church St,40.71291224,-74.01020234,19999,Customer,,0
349,8/30/2015 10:31:30,8/30/2015 10:37:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15559,Subscriber,1992.0,1
719,8/30/2015 10:33:55,8/30/2015 10:45:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,297,E 15 St & 3 Ave,40.734232,-73.986923,16280,Subscriber,1987.0,2
352,8/30/2015 10:35:41,8/30/2015 10:41:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,24014,Subscriber,1979.0,1
511,8/30/2015 10:40:56,8/30/2015 10:49:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,16143,Subscriber,1976.0,2
230,8/30/2015 10:47:52,8/30/2015 10:51:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,20028,Subscriber,1972.0,1
426,8/30/2015 10:48:13,8/30/2015 10:55:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20146,Subscriber,1991.0,1
928,8/30/2015 10:48:26,8/30/2015 11:03:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19668,Subscriber,1991.0,2
199,8/30/2015 10:58:39,8/30/2015 11:01:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,302,Avenue D & E 3 St,40.72082834,-73.97793172,14992,Customer,,0
625,8/30/2015 11:01:23,8/30/2015 11:11:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,23932,Subscriber,1963.0,1
572,8/30/2015 11:05:50,8/30/2015 11:15:22,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20165,Subscriber,1985.0,1
254,8/30/2015 11:24:36,8/30/2015 11:28:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,23449,Subscriber,1980.0,1
254,8/30/2015 11:24:37,8/30/2015 11:28:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,20241,Subscriber,1984.0,2
306,8/30/2015 11:27:43,8/30/2015 11:32:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,22689,Subscriber,1963.0,1
582,8/30/2015 11:27:43,8/30/2015 11:37:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,263,Elizabeth St & Hester St,40.717290000000006,-73.996375,14992,Subscriber,1980.0,1
960,8/30/2015 11:41:27,8/30/2015 11:57:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,24162,Subscriber,1989.0,2
984,8/30/2015 11:41:35,8/30/2015 11:57:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,22252,Subscriber,1983.0,1
479,8/30/2015 11:50:37,8/30/2015 11:58:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19391,Subscriber,1971.0,1
183,8/30/2015 12:00:09,8/30/2015 12:03:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,17526,Subscriber,1981.0,1
1086,8/30/2015 12:05:59,8/30/2015 12:24:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,23639,Subscriber,1987.0,1
425,8/30/2015 12:07:34,8/30/2015 12:14:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,545,E 23 St & 1 Ave,40.736502,-73.97809472,18485,Subscriber,1981.0,1
724,8/30/2015 12:12:23,8/30/2015 12:24:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,14545,Subscriber,1987.0,2
1211,8/30/2015 12:16:13,8/30/2015 12:36:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17526,Subscriber,1983.0,2
529,8/30/2015 12:18:39,8/30/2015 12:27:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,297,E 15 St & 3 Ave,40.734232,-73.986923,15877,Subscriber,1986.0,1
1291,8/30/2015 12:24:21,8/30/2015 12:45:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,22109,Customer,,0
1244,8/30/2015 12:24:56,8/30/2015 12:45:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,22889,Customer,,0
268,8/30/2015 12:25:32,8/30/2015 12:30:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,24162,Subscriber,1990.0,1
645,8/30/2015 12:29:47,8/30/2015 12:40:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,22121,Subscriber,1991.0,2
396,8/30/2015 12:30:24,8/30/2015 12:37:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17109,Subscriber,1978.0,1
185,8/30/2015 12:34:43,8/30/2015 12:37:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,393,E 5 St & Avenue C,40.72299208,-73.97995466,20614,Subscriber,1982.0,1
256,8/30/2015 12:56:19,8/30/2015 13:00:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,393,E 5 St & Avenue C,40.72299208,-73.97995466,22568,Subscriber,1984.0,2
606,8/30/2015 13:04:04,8/30/2015 13:14:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,377,6 Ave & Canal St,40.72243797,-74.00566443,16673,Subscriber,1989.0,1
338,8/30/2015 13:08:10,8/30/2015 13:13:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15385,Subscriber,1985.0,1
459,8/30/2015 13:11:29,8/30/2015 13:19:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,18758,Customer,,0
234,8/30/2015 13:12:54,8/30/2015 13:16:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,21311,Subscriber,1989.0,2
1372,8/30/2015 13:17:18,8/30/2015 13:40:10,301,E 2 St & Avenue B,40.72217444,-73.98368779,533,Broadway & W 39 St,40.75299641,-73.98721619,20086,Subscriber,1985.0,1
419,8/30/2015 13:21:44,8/30/2015 13:28:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,375,Mercer St & Bleecker St,40.72679454,-73.99695094,23168,Subscriber,1970.0,1
604,8/30/2015 13:29:45,8/30/2015 13:39:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21957,Subscriber,1991.0,2
1198,8/30/2015 13:36:06,8/30/2015 13:56:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,21253,Subscriber,1978.0,1
426,8/30/2015 13:37:21,8/30/2015 13:44:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,24076,Subscriber,1989.0,1
256,8/30/2015 13:41:12,8/30/2015 13:45:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,16991,Subscriber,1964.0,1
1254,8/30/2015 13:45:06,8/30/2015 14:06:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,404,9 Ave & W 14 St,40.7405826,-74.00550867,22987,Subscriber,1984.0,1
616,8/30/2015 13:56:40,8/30/2015 14:06:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,348,W Broadway & Spring St,40.72490985,-74.00154702,16931,Subscriber,1986.0,2
861,8/30/2015 13:57:52,8/30/2015 14:12:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15149,Subscriber,1957.0,1
467,8/30/2015 14:01:55,8/30/2015 14:09:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,19210,Subscriber,1961.0,1
1518,8/30/2015 14:02:47,8/30/2015 14:28:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,14738,Customer,,0
1493,8/30/2015 14:03:13,8/30/2015 14:28:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,18619,Customer,,0
1448,8/30/2015 14:03:54,8/30/2015 14:28:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,19602,Customer,,0
1439,8/30/2015 14:04:04,8/30/2015 14:28:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,20660,Customer,,0
721,8/30/2015 14:06:40,8/30/2015 14:18:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,20815,Subscriber,1991.0,1
274,8/30/2015 14:09:34,8/30/2015 14:14:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16250,Subscriber,1973.0,1
1085,8/30/2015 14:10:16,8/30/2015 14:28:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,19464,Customer,,0
1436,8/30/2015 14:18:32,8/30/2015 14:42:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19799,Subscriber,1978.0,1
1939,8/30/2015 14:27:18,8/30/2015 14:59:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,173,Broadway & W 49 St,40.76064679,-73.98442659,15479,Customer,,0
1060,8/30/2015 14:28:01,8/30/2015 14:45:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16601,Subscriber,1981.0,2
509,8/30/2015 14:28:38,8/30/2015 14:37:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,24137,Subscriber,1992.0,1
1424,8/30/2015 14:34:23,8/30/2015 14:58:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,524,W 43 St & 6 Ave,40.75527307,-73.98316936,21540,Customer,,0
723,8/30/2015 14:44:00,8/30/2015 14:56:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,461,E 20 St & 2 Ave,40.73587678,-73.98205027,23585,Subscriber,1981.0,1
